Sr No,Folder Name,File Name,Total PDFs in Folder,Expected Pages,Total Pages Found,Reference Barcode,Mismatch Pages,Mismatch Details,Missing Pages Count,Final Status,Processed Time
1,VISHNU sir,112029522.pdf,36,36,36,112029522,-,-,0,VALID,07-03-2026 10:30:50
